timestamp -> D4,D7Π,D17,D12Π,D13,D11Π,D20,D22Π,D23,D19Π,D21,D18Π,D14,D15Π,D10,D16Π,Class
19:19:45.948 -> 2913,3630,4095,4095,4095,4095,4095,4095,2238,4095,4095,4095,4095,4095,4095,4095,1
19:19:45.996 -> 2923,3628,4095,4095,4095,4095,4095,4095,2268,4095,4095,4095,4095,4095,4095,4095,1
19:19:45.996 -> 2531,2410,4095,4095,4095,4095,4095,4095,1633,4095,4095,4095,4095,4095,4095,4095,1
19:19:45.996 -> 2222,2289,3803,4095,4095,4095,4095,4095,1299,4095,3808,4095,4095,4095,3486,4095,1
19:19:45.996 -> 1970,2215,3107,4095,4095,4095,4095,4095,1087,4095,3023,3880,4095,4095,3066,4095,1
19:19:45.996 -> 1874,2162,3009,4095,4095,4095,3894,4095,927,4095,2669,3224,4095,4095,0,4095,1
19:19:45.996 -> 137,464,663,1571,912,1584,816,2179,191,4095,807,487,902,4095,0,4095,1
19:19:45.996 -> 488,487,1724,4095,3711,1862,877,4095,4095,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.044 -> 2981,3841,4095,4095,4095,4095,4095,4095,2521,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.044 -> 2976,3661,4095,4095,4095,4095,4095,4095,2373,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.044 -> 2928,3658,4095,4095,4095,4095,4095,4095,2315,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.044 -> 2910,3633,4095,4095,4095,4095,4095,4095,2312,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.044 -> 2719,2608,4095,4095,4095,4095,4095,4095,1680,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.044 -> 2307,2365,4095,4095,4095,4095,4095,4095,1302,4095,4095,4095,4095,4095,3583,4095,1
19:19:46.044 -> 1975,2241,3375,4095,4095,4095,4095,4095,1103,4095,3058,4095,4095,4095,3191,4095,1
19:19:46.092 -> 1971,2217,2865,4095,4095,4095,4095,4095,991,4095,2704,3443,4095,4095,2067,4095,1
19:19:46.092 -> 1733,2126,2615,4095,4095,4095,3664,2345,1040,4095,0,337,722,4095,96,4095,1
19:19:46.092 -> 236,510,1032,2700,65,503,1616,2264,828,4095,456,0,439,4095,111,4095,1
19:19:46.092 -> 400,2242,571,4095,3071,4095,4095,4095,4014,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.092 -> 2898,3827,4095,4095,4095,4095,4095,4095,2447,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.092 -> 2935,3665,4095,4095,4095,4095,4095,4095,2237,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.092 -> 2923,3642,4095,4095,4095,4095,4095,4095,2329,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.140 -> 2951,3632,4095,4095,4095,4095,4095,4095,2327,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.140 -> 2628,2464,4095,4095,4095,4095,4095,4095,1719,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.140 -> 2426,2393,4095,4095,4095,4095,4095,4095,1351,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.140 -> 2009,2240,3106,4095,4095,4095,4095,4095,1149,4095,3274,3777,4095,4095,3239,4095,1
19:19:46.140 -> 1895,2183,2858,4095,4095,4095,4095,4095,1030,4095,2882,3515,4095,4095,2792,4095,1
19:19:46.140 -> 1817,1985,2696,4095,4095,4095,3275,4095,12,4095,755,208,472,4095,427,4095,1
19:19:46.140 -> 439,490,719,2680,103,1584,0,2180,0,4095,335,199,666,4095,0,4095,1
19:19:46.186 -> 503,1764,1092,4095,4095,4095,4095,4095,3778,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.186 -> 2903,3807,4095,4095,4095,4095,4095,4095,2442,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.186 -> 2940,3648,4095,4095,4095,4095,4095,4095,2288,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.186 -> 2896,3629,4095,4095,4095,4095,4095,4095,2343,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.186 -> 2905,3643,4095,4095,4095,4095,4095,4095,2298,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.186 -> 2513,2425,4095,4095,4095,4095,4095,4095,1701,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.234 -> 2087,2289,3815,4095,4095,4095,4095,4095,1199,4095,3886,4095,4095,4095,3472,4095,1
19:19:46.234 -> 1974,2224,3235,4095,4095,4095,4095,4095,1045,4095,2986,4011,4095,4095,3091,4095,1
19:19:46.234 -> 1966,2167,2816,4095,4095,4095,4095,4095,1011,4095,2773,3185,4095,4095,2288,4095,1
19:19:46.234 -> 1567,1856,1888,2255,340,17,1374,2451,224,4095,0,0,911,4095,14,4095,1
19:19:46.234 -> 324,674,449,2211,287,947,0,2203,0,4095,1228,993,744,4095,0,4095,1
19:19:46.234 -> 3183,2706,4095,4095,4095,4095,4095,4095,3533,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.234 -> 2841,3734,4095,4095,4095,4095,4095,4095,2363,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.282 -> 2913,3653,4095,4095,4095,4095,4095,4095,2251,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.282 -> 2923,3664,4095,4095,4095,4095,4095,4095,2319,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.282 -> 2873,2736,4095,4095,4095,4095,4095,4095,1765,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.282 -> 2425,2377,4095,4095,4095,4095,4095,4095,1415,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.282 -> 1998,2256,3746,4095,4095,4095,4095,4095,1078,4095,3206,4095,4095,4095,3245,4095,1
19:19:46.282 -> 1951,2195,3099,4095,4095,4095,4095,4095,962,4095,2822,3657,4095,4095,2902,4095,1
19:19:46.282 -> 1807,2033,2521,4095,4095,4095,3543,4095,147,4095,160,0,528,4095,0,4095,1
19:19:46.330 -> 403,506,0,2422,583,883,1336,2225,40,4095,0,355,924,4095,0,4095,1
19:19:46.330 -> 227,1495,785,4095,4095,2825,1328,4095,4095,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.330 -> 3047,3823,4095,4095,4095,4095,4095,4095,2494,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.330 -> 2949,3650,4095,4095,4095,4095,4095,4095,2330,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.330 -> 2961,3659,4095,4095,4095,4095,4095,4095,2342,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.330 -> 2927,3637,4095,4095,4095,4095,4095,4095,2210,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.330 -> 2567,2412,4095,4095,4095,4095,4095,4095,1648,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.378 -> 2244,2272,3760,4095,4095,4095,4095,4095,1159,4095,3754,4095,4095,4095,3443,4095,1
19:19:46.378 -> 1978,2224,3367,4095,4095,4095,4095,4095,1049,4095,3160,4080,4095,4095,3086,4095,1
19:19:46.378 -> 1898,2206,2859,4095,4095,4095,4095,4095,854,4095,2903,2291,711,4095,0,4095,1
19:19:46.378 -> 427,494,97,2750,1584,71,0,2211,176,4095,0,592,1000,4095,383,4095,1
19:19:46.522 -> 2359,2298,3914,4095,4095,4095,4095,4095,1142,4095,3858,4095,4095,4095,3520,4095,1
19:19:46.570 -> 1973,2223,3106,4095,4095,4095,4095,4095,1089,4095,3125,3632,4095,4095,3152,4095,1
19:19:46.570 -> 1866,2155,2652,4095,4095,4095,3889,4095,957,4095,2992,3439,4095,4095,0,4095,1
19:19:46.570 -> 144,642,592,1409,1902,99,448,2567,780,4095,3,520,573,4095,0,4095,1
19:19:46.570 -> 309,596,1443,4095,1592,4095,4095,4095,3869,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.570 -> 2927,3792,4095,4095,4095,4095,4095,4095,2463,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.570 -> 2933,3632,4095,4095,4095,4095,4095,4095,2375,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.570 -> 2896,3629,4095,4095,4095,4095,4095,4095,2332,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.618 -> 2890,3630,4095,4095,4095,4095,4095,4095,2069,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.618 -> 2543,2411,4095,4095,4095,4095,4095,4095,1647,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.618 -> 2139,2299,3919,4095,4095,4095,4095,4095,1156,4095,3621,4095,4095,4095,3514,4095,1
19:19:46.618 -> 1975,2223,3039,4095,4095,4095,4095,4095,1069,4095,3099,3837,4095,4095,3124,4095,1
19:19:46.618 -> 1904,2154,2536,4095,4095,4095,4048,4095,936,4095,2673,2768,682,4095,0,4095,1
19:19:46.618 -> 212,490,1328,1411,976,103,1496,2147,456,4095,0,39,968,4095,131,4095,1
19:19:46.618 -> 247,662,1388,4095,4095,4095,4095,4095,3846,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.666 -> 2928,3794,4095,4095,4095,4095,4095,4095,2448,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.666 -> 2924,3639,4095,4095,4095,4095,4095,4095,2351,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.666 -> 2893,3635,4095,4095,4095,4095,4095,4095,2336,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.666 -> 2901,3631,4095,4095,4095,4095,4095,4095,2282,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.666 -> 2605,2422,4095,4095,4095,4095,4095,4095,1678,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.666 -> 2367,2352,4095,4095,4095,4095,4095,4095,1200,4095,3898,4095,4095,4095,3573,4095,1
19:19:46.666 -> 1986,2227,3308,4095,4095,4095,4095,4095,1183,4095,3289,4095,4095,4095,3223,4095,1
19:19:46.714 -> 1899,2176,2715,4095,4095,4095,4095,4095,898,4095,3062,3415,4095,4095,2391,4095,1
19:19:46.714 -> 1463,1808,2384,4095,1200,94,0,2202,0,4095,871,1080,991,4095,367,4095,1
19:19:46.714 -> 355,451,1784,3584,2268,1456,0,2227,80,4095,1206,81,563,4095,0,4095,1
19:19:46.714 -> 3184,2701,4095,4095,4095,4095,4095,4095,3406,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.714 -> 2833,3717,4095,4095,4095,4095,4095,4095,2415,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.714 -> 2931,3650,4095,4095,4095,4095,4095,4095,2330,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.714 -> 2892,3627,4095,4095,4095,4095,4095,4095,2273,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.762 -> 3086,2883,4095,4095,4095,4095,4095,4095,1749,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.762 -> 2448,2373,4095,4095,4095,4095,4095,4095,1565,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.762 -> 1999,2249,3683,4095,4095,4095,4095,4095,1136,4095,3623,3835,4095,4095,3221,4095,1
19:19:46.762 -> 1925,2187,3062,4095,4095,4095,4095,4095,1033,4095,3107,3963,4095,4095,2836,4095,1
19:19:46.762 -> 1840,2111,2978,4095,4095,4095,3671,4095,382,4095,0,1036,963,4095,0,4095,1
19:19:46.762 -> 475,454,35,2032,720,551,560,2247,1166,4095,103,0,990,4095,368,4095,1
19:19:46.810 -> 548,1727,812,4095,2781,4095,4095,4095,3953,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.810 -> 2950,3791,4095,4095,4095,4095,4095,4095,2471,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.810 -> 2987,3655,4095,4095,4095,4095,4095,4095,2275,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.810 -> 2928,3631,4095,4095,4095,4095,4095,4095,2331,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.810 -> 2911,3627,4095,4095,4095,4095,4095,4095,2320,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.810 -> 2673,2475,4095,4095,4095,4095,4095,4095,1681,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.810 -> 2417,2389,4095,4095,4095,4095,4095,4095,1411,4095,4095,4095,4095,4095,3568,4095,1
19:19:46.858 -> 1999,2229,3416,4095,4095,4095,4095,4095,1119,4095,3150,4095,4095,4095,3182,4095,1
19:19:46.858 -> 1937,2186,2646,4095,4095,4095,4095,4095,1068,4095,2759,3344,4095,4095,2949,4095,1
19:19:46.858 -> 1811,2117,2481,4095,4095,4095,3520,2224,51,4095,931,1000,524,4095,375,4095,1
19:19:46.858 -> 242,683,192,2398,2076,1648,0,2575,1327,4095,400,368,465,4095,55,4095,1
19:19:46.858 -> 271,2693,4095,4095,4095,4095,4095,4095,3610,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.858 -> 2876,3729,4095,4095,4095,4095,4095,4095,2351,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.858 -> 2947,3645,4095,4095,4095,4095,4095,4095,2322,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.906 -> 2959,3626,4095,4095,4095,4095,4095,4095,2352,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.906 -> 2579,3616,4095,4095,4095,4095,4095,4095,1786,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.906 -> 2491,2391,4095,4095,4095,4095,4095,4095,1535,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.906 -> 2010,2247,3664,4095,4095,4095,4095,4095,1131,4095,3441,4095,4095,4095,3429,4095,1
19:19:46.906 -> 1952,2203,2750,4095,4095,4095,4095,4095,1039,4095,3069,3681,4095,4095,3056,4095,1
19:19:46.906 -> 1773,2062,2447,4095,4095,4095,3696,4095,800,4095,0,52,544,4095,0,4095,1
19:19:46.906 -> 184,464,687,2556,798,719,1200,2365,151,4095,1119,785,608,4095,478,4095,1
19:19:46.954 -> 520,441,1846,4095,3583,2425,1387,4095,4095,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.954 -> 3089,3799,4095,4095,4095,4095,4095,4095,2550,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.954 -> 2933,3656,4095,4095,4095,4095,4095,4095,2403,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.954 -> 2893,3632,4095,4095,4095,4095,4095,4095,2326,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.954 -> 2949,3600,4095,4095,4095,4095,4095,4095,2219,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.954 -> 2557,2407,4095,4095,4095,4095,4095,4095,1599,4095,4095,4095,4095,4095,4095,4095,1
19:19:46.954 -> 2155,2277,4048,4095,4095,4095,4095,4095,1153,4095,3943,4095,4095,4095,3418,4095,1
19:19:47.002 -> 1970,2217,3100,4095,4095,4095,4095,4095,1019,4095,3055,3823,4095,4095,3214,4095,1
19:19:47.002 -> 1850,2151,2645,4095,4095,4095,4095,4095,990,4095,2678,2476,656,4095,0,4095,1
19:19:47.002 -> 135,665,287,1411,1656,704,1020,2447,3,4095,384,367,483,4095,208,4095,1
19:19:47.002 -> 187,848,416,4095,2471,2542,4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.002 -> 3095,3843,4095,4095,4095,4095,4095,4095,2518,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.002 -> 2933,3635,4095,4095,4095,4095,4095,4095,2378,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.002 -> 2943,3611,4095,4095,4095,4095,4095,4095,2270,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.051 -> 2933,3632,4095,4095,4095,4095,4095,4095,2346,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.051 -> 3007,2803,4095,4095,4095,4095,4095,4095,1731,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.051 -> 2395,2393,4095,4095,4095,4095,4095,4095,1424,4095,4095,4095,4095,4095,3904,4095,1
19:19:47.051 -> 2005,2236,3436,4095,4095,4095,4095,4095,1151,4095,3245,4057,4095,4095,3292,4095,1
19:19:47.051 -> 1937,2191,3077,4095,4095,4095,4095,4095,948,4095,2796,4006,4095,4095,2523,4095,1
19:19:47.051 -> 1639,1975,2365,4095,4095,4095,3506,4095,1016,4095,456,904,608,4095,6,4095,1
19:19:47.051 -> 261,464,1544,1411,1872,1296,0,2302,88,4095,1166,503,1008,4095,9,4095,1
19:19:47.099 -> 244,784,3062,4095,4095,4095,4095,4095,3845,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.099 -> 2913,3792,4095,4095,4095,4095,4095,4095,2489,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.099 -> 2937,3643,4095,4095,4095,4095,4095,4095,2416,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.099 -> 2946,3631,4095,4095,4095,4095,4095,4095,2367,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.099 -> 2896,3613,4095,4095,4095,4095,4095,4095,2283,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.099 -> 2544,2426,4095,4095,4095,4095,4095,4095,1680,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.099 -> 2278,2335,4095,4095,4095,4095,4095,4095,1374,4095,4095,4095,4095,4095,3527,4095,1
19:19:47.147 -> 1995,2223,3191,4095,4095,4095,4095,4095,1021,4095,3107,3901,4095,4095,3157,4095,1
19:19:47.147 -> 1887,2183,2782,4095,4095,4095,4095,4095,990,4095,2667,3938,4095,4095,2167,4095,1
19:19:47.147 -> 1485,1842,2687,3000,20,1072,0,2435,1235,4095,0,753,668,4095,28,4095,1
19:19:47.147 -> 137,523,1544,2937,755,542,1424,2139,0,4095,592,254,776,4095,536,4095,1
19:19:47.147 -> 273,2662,4095,4095,4095,4095,4095,4095,3546,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.147 -> 2864,3728,4095,4095,4095,4095,4095,4095,2398,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.147 -> 2945,3639,4095,4095,4095,4095,4095,4095,2321,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.195 -> 2938,3628,4095,4095,4095,4095,4095,4095,2288,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.195 -> 2864,2576,4095,4095,4095,4095,4095,4095,1785,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.195 -> 2427,2368,4095,4095,4095,4095,4095,4095,1414,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.195 -> 1969,2234,3445,4095,4095,4095,4095,4095,1136,4095,3386,4095,4095,4095,3266,4095,1
19:19:47.195 -> 1909,2191,2832,4095,4095,4095,4095,4095,1039,4095,2911,3487,4095,4095,2837,4095,1
19:19:47.195 -> 1774,2072,2464,4095,4095,4095,3880,4095,1155,4095,63,574,882,4095,4,4095,1
19:19:47.195 -> 220,469,646,2704,543,641,1308,2183,559,4095,0,368,455,4095,424,4095,1
19:19:47.243 -> 368,1310,2786,4095,4095,4095,4095,4095,3763,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.243 -> 2961,3762,4095,4095,4095,4095,4095,4095,2407,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.387 -> 323,510,0,2104,83,1516,3,2431,641,4095,1182,0,475,4095,72,4095,1
19:19:47.435 -> 368,897,879,4095,1587,1790,4095,4095,4095,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.435 -> 2978,3823,4095,4095,4095,4095,4095,4095,2549,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.435 -> 2909,3615,4095,4095,4095,4095,4095,4095,2347,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.435 -> 2951,3630,4095,4095,4095,4095,4095,4095,2339,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.435 -> 2855,3600,4095,4095,4095,4095,4095,4095,2295,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.435 -> 2843,2448,4095,4095,4095,4095,4095,4095,1712,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.435 -> 2464,2374,4095,4095,4095,4095,4095,4095,1303,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.483 -> 1997,2240,3598,4095,4095,4095,4095,4095,1081,4095,3294,4095,4095,4095,3231,4095,1
19:19:47.483 -> 1917,2177,2950,4095,4095,4095,4095,4095,1017,4095,2875,3901,4095,4095,2946,4095,1
19:19:47.483 -> 1647,2009,2389,4095,4095,4095,3387,4095,16,4095,0,65,587,4095,0,4095,1
19:19:47.483 -> 232,490,1628,1703,1134,135,0,2203,0,4095,503,665,761,4095,526,4095,1
19:19:47.483 -> 206,2256,2582,4095,4095,4095,4095,4095,3895,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.483 -> 2916,3789,4095,4095,4095,4095,4095,4095,2495,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.483 -> 2906,3627,4095,4095,4095,4095,4095,4095,2322,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.530 -> 2911,3605,4095,4095,4095,4095,4095,4095,2333,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.530 -> 2928,3632,4095,4095,4095,4095,4095,4095,2224,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.530 -> 2836,2576,4095,4095,4095,4095,4095,4095,1725,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.530 -> 2416,2371,4095,4095,4095,4095,4095,4095,1328,4095,4095,4095,4095,4095,3599,4095,1
19:19:47.530 -> 2007,2234,3333,4095,4095,4095,4095,4095,1140,4095,3397,4095,4095,4095,3282,4095,1
19:19:47.530 -> 1900,2175,2847,4095,4095,4095,4095,4095,1031,4095,3031,3452,4095,4095,2353,4095,1
19:19:47.530 -> 1611,1984,2387,4095,4095,4095,3331,4095,208,4095,20,39,481,4095,0,4095,1
19:19:47.577 -> 164,545,1118,2480,1548,175,862,2463,894,4095,144,759,527,4095,0,4095,1
19:19:47.577 -> 540,2249,4095,4095,4095,4095,4095,4095,3625,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.577 -> 3031,3671,4095,4095,4095,4095,4095,4095,2363,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.577 -> 2884,3630,4095,4095,4095,4095,4095,4095,2277,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.577 -> 2957,3631,4095,4095,4095,4095,4095,4095,2257,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.577 -> 3026,2931,4095,4095,4095,4095,4095,4095,1841,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.577 -> 2489,2379,4095,4095,4095,4095,4095,4095,1506,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.624 -> 2045,2245,3664,4095,4095,4095,4095,4095,1181,4095,3273,4095,4095,4095,3383,4095,1
19:19:47.624 -> 1965,2193,2901,4095,4095,4095,4095,4095,1039,4095,3027,4059,4095,4095,2967,4095,1
19:19:47.624 -> 1807,2065,2571,4095,4095,4095,3755,4095,465,4095,7,820,558,4095,0,4095,1
19:19:47.624 -> 132,655,134,2064,87,1564,1136,2543,56,4095,574,0,471,4095,0,4095,1
19:19:47.624 -> 504,1456,769,4095,4095,4095,4095,4095,3923,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.624 -> 2940,3767,4095,4095,4095,4095,4095,4095,2545,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.624 -> 2918,3632,4095,4095,4095,4095,4095,4095,2311,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.670 -> 2905,3618,4095,4095,4095,4095,4095,4095,2343,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.670 -> 2910,3621,4095,4095,4095,4095,4095,4095,2273,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.670 -> 2651,2524,4095,4095,4095,4095,4095,4095,1755,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.670 -> 2435,2377,4095,4095,4095,4095,4095,4095,1264,4095,4095,4095,4095,4095,4048,4095,1
19:19:47.670 -> 2009,2239,3286,4095,4095,4095,4095,4095,990,4095,3178,4069,4095,4095,3248,4095,1
19:19:47.670 -> 1899,2176,2751,4095,4095,4095,4095,4095,1007,4095,2769,3290,4095,4095,2672,4095,1
19:19:47.718 -> 1651,1921,2398,4095,4095,4095,3136,4095,5,4095,0,147,496,4095,307,4095,1
19:19:47.718 -> 196,466,1102,1583,193,255,366,2231,1310,4095,1142,2,825,4095,0,4095,1
19:19:47.718 -> 574,1872,679,4095,4095,4095,4095,4095,3907,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.718 -> 2895,3791,4095,4095,4095,4095,4095,4095,2459,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.718 -> 2965,3638,4095,4095,4095,4095,4095,4095,2286,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.718 -> 2928,3620,4095,4095,4095,4095,4095,4095,2307,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.718 -> 2917,3611,4095,4095,4095,4095,4095,4095,2311,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.766 -> 2591,2427,4095,4095,4095,4095,4095,4095,1714,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.766 -> 2451,2354,4095,4095,4095,4095,4095,4095,1295,4095,4095,4095,4095,4095,3538,4095,1
19:19:47.766 -> 1990,2231,3213,4095,4095,4095,4095,4095,1094,4095,3178,4045,4095,4095,3311,4095,1
19:19:47.766 -> 1929,2192,2746,4095,4095,4095,4095,4095,889,4095,2785,3364,4095,4095,2400,4095,1
19:19:47.766 -> 1508,1987,1942,2375,1232,51,0,2535,95,4095,0,912,839,4095,0,4095,1
19:19:47.766 -> 128,528,1704,1811,897,527,444,2359,48,4095,0,1107,455,4095,475,4095,1
19:19:47.766 -> 2983,2761,4095,4095,4095,4095,4095,4095,3457,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.814 -> 2990,3687,4095,4095,4095,4095,4095,4095,2333,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.814 -> 2909,3627,4095,4095,4095,4095,4095,4095,2326,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.814 -> 2880,3621,4095,4095,4095,4095,4095,4095,2287,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.814 -> 2943,3602,4095,4095,4095,4095,4095,4095,2285,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.814 -> 2500,2409,4095,4095,4095,4095,4095,4095,1605,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.814 -> 2160,2320,3747,4095,4095,4095,4095,4095,1168,4095,3665,4095,4095,4095,3445,4095,1
19:19:47.814 -> 1971,2211,3203,4095,4095,4095,4095,4095,1059,4095,3035,3742,4095,4095,3257,4095,1
19:19:47.862 -> 1901,2141,2615,4095,4095,4095,4095,4095,1004,4095,2549,2416,997,4095,0,4095,1
19:19:47.862 -> 292,522,0,1351,1680,1214,848,2268,556,4095,344,787,499,4095,40,4095,1
19:19:47.862 -> 215,467,952,4095,4095,4095,4095,4095,3713,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.862 -> 2903,3728,4095,4095,4095,4095,4095,4095,2416,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.862 -> 2955,3600,4095,4095,4095,4095,4095,4095,2334,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.862 -> 2898,3622,4095,4095,4095,4095,4095,4095,2286,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.862 -> 2877,3607,4095,4095,4095,4095,4095,4095,2151,4095,4095,4095,4095,4095,4095,4095,1
19:19:47.910 -> 2557,2408,4095,4095,4095,4095,4095,4095,1666,4095,4095,4095,4095,4095,4095,4095,1
